q0,Ar,x/d0,y/d0,,
3.768076985,1,0.034151547,0.443970117,,
3.768076985,1,0.067235859,0.606189968,,
3.768076985,1,0.099252935,0.749199573,,
3.768076985,1,0.131270011,0.917822839,,
3.768076985,1,0.157950907,1.060832444,,
3.768076985,1,0.189967983,1.194236926,,
3.768076985,1,0.223052295,1.345784418,,
3.768076985,1,0.25506937,1.501600854,,
3.768076985,1,0.300960512,1.638207044,,
3.768076985,1,0.339381003,1.762006403,,
3.768076985,1,0.398078975,1.911419424,,
3.768076985,1,0.442902882,2.027748132,,
3.768076985,1,0.48452508,2.181430096,,
3.768076985,1,0.536819637,2.311632871,,
3.768076985,1,0.592315902,2.433297759,,
3.768076985,1,0.648879402,2.545357524,,
3.768076985,1,0.709711846,2.662753469,,
3.768076985,1,0.77054429,2.762006403,,
3.768076985,1,0.830309498,2.856990395,,
3.768076985,1,0.882604055,2.970117396,,
3.768076985,1,0.943436499,3.048025614,,
3.768076985,1,1.021344717,3.155816435,,
3.768076985,1,1.090715048,3.246531483,,
3.768076985,1,1.160085379,3.332977588,,
3.768076985,1,1.25506937,3.437566702,,
3.768076985,1,1.341515475,3.549626467,,
3.768076985,1,1.436499466,3.653148346,,
3.768076985,1,1.532550694,3.75773746,,
3.768076985,1,1.636072572,3.861259338,,
3.768076985,1,1.73959445,3.964781217,,
3.768076985,1,1.844183565,4.052294557,,
3.768076985,1,1.943436499,4.138740662,,
3.768076985,1,2.034151547,4.216648879,,
3.768076985,1,2.120597652,4.28601921,,
3.768076985,1,2.19850587,4.355389541,,
3.768076985,1,2.303094984,4.423692636,,
3.768076985,1,2.389541089,4.488794023,,
3.768076985,1,2.501600854,4.570971185,,
3.768076985,1,2.606189968,4.657417289,,
3.768076985,1,2.709711846,4.72678762,,
3.768076985,1,2.800426894,4.800426894,,
3.768076985,1,2.951974386,4.917822839,,
3.768076985,1,3.107790822,5.021344717,,
3.768076985,1,3.246531483,5.125933831,,
3.768076985,1,3.454642476,5.237993597,,
3.768076985,1,3.644610459,5.332977588,,
3.768076985,1,3.834578442,5.437566702,,
3.768076985,1,4,5.524012807,,
3.768076985,1,4.225186766,5.662753469,,
3.768076985,1,4.449306297,5.731056564,,
3.768076985,1,4.674493063,5.869797225,,
3.768076985,1,4.891141942,5.95624333,,
3.768076985,1,5.099252935,6.034151547,,
3.768076985,1,5.289220918,6.112059765,,
3.768076985,1,5.488794023,6.189967983,,
3.768076985,1,5.644610459,6.259338314,,
3.768076985,1,5.844183565,6.337246531,,
3.768076985,1,6.059765208,6.398078975,,
3.768076985,1,6.284951974,6.493062967,,
3.768076985,1,6.493062967,6.553895411,,
3.768076985,1,6.718249733,6.606189968,,
3.768076985,1,6.908217716,6.657417289,,
3.768076985,1,7.124866596,6.709711846,,
3.768076985,1,7.358591249,6.762006403,,
3.768076985,1,7.618996798,6.813233725,,
3.768076985,1,7.878335112,6.909284952,,
3.768076985,1,8.094983991,6.951974386,,
3.768076985,1,8.398078975,7.008537887,,
3.768076985,1,8.684098186,7.048025614,,
3.768076985,1,8.98185699,7.112059765,,
3.768076985,1,9.280683031,7.151547492,,
3.768076985,1,9.592315902,7.177161153,,
3.768076985,1,9.852721451,7.22945571,,
3.768076985,1,10.13767343,7.281750267,,
3.768076985,1,10.4493063,7.332977588,,
3.768076985,1,10.70971185,7.385272145,,
3.768076985,1,11.01280683,7.42796158,,
3.768076985,1,11.30736393,7.463180363,,
3.768076985,1,11.5923159,7.51547492,,
3.768076985,1,11.90394877,7.566702241,,
3.768076985,1,12.24226254,7.618996798,,
3.768076985,1,12.57950907,7.671291355,,
3.768076985,1,12.89967983,7.722518677,,
3.768076985,1,13.18996798,7.762006403,,
3.768076985,1,13.50160085,7.787620064,,
3.768076985,1,13.78762006,7.813233725,,
3.768076985,1,14.11205977,7.839914621,,
3.768076985,1,14.39807898,7.865528282,,
3.768076985,1,14.73532551,7.891141942,,
3.768076985,1,15.03842049,7.913553895,,
3.768076985,1,15.35005336,7.913553895,,
3.768076985,1,15.71398079,7.913553895,,
3.768076985,1,16.11205977,7.905016009,,
3.768076985,1,16.50160085,7.905016009,,
3.768076985,1,16.86552828,7.905016009,,
3.768076985,1,17.25506937,7.905016009,,
3.768076985,1,17.63073639,7.98185699,,
3.768076985,1,18.01600854,7.98185699,,
3.768076985,1,18.40234792,7.98185699,,
3.768076985,1,18.83137673,7.98185699,,
3.768076985,1,19.26040555,7.98185699,,
3.768076985,1,19.68943436,7.98185699,,
3.768076985,1,20.11846318,7.98185699,,
3.768076985,1,20.46211313,7.98185699,,
3.768076985,1,20.89114194,7.98185699,,
3.768076985,1,21.25506937,7.95624333,,
2.54740612,1,0,0,,
2.54740612,1,0.008537887,0.172892209,,
2.54740612,1,0.025613661,0.337246531,,
2.54740612,1,0.051227321,0.519743863,,
2.54740612,1,0.086446105,0.684098186,,
2.54740612,1,0.147278549,0.874066169,,
2.54740612,1,0.19850587,1.038420491,,
2.54740612,1,0.233724653,1.194236926,,
2.54740612,1,0.284951974,1.359658485,,
2.54740612,1,0.337246531,1.541088581,,
2.54740612,1,0.415154749,1.722518677,,
2.54740612,1,0.48452508,1.922091782,,
2.54740612,1,0.597652081,2.086446105,,
2.54740612,1,0.675560299,2.267876201,,
2.54740612,1,0.787620064,2.458911419,,
2.54740612,1,0.891141942,2.614727855,,
2.54740612,1,1.038420491,2.762006403,,
2.54740612,1,1.151547492,2.934898613,,
2.54740612,1,1.290288154,3.090715048,,
2.54740612,1,1.454642476,3.203842049,,
2.54740612,1,1.610458911,3.359658485,,
2.54740612,1,1.766275347,3.463180363,,
2.54740612,1,1.913553895,3.583778015,,
2.54740612,1,2.077908218,3.679829242,,
2.54740612,1,2.225186766,3.766275347,,
2.54740612,1,2.389541089,3.861259338,,
2.54740612,1,2.536819637,3.95624333,,
2.54740612,1,2.718249733,4.052294557,,
2.54740612,1,2.874066169,4.147278549,,
2.54740612,1,3.073639274,4.259338314,,
2.54740612,1,3.25506937,4.328708645,,
2.54740612,1,3.410885806,4.415154749,,
2.54740612,1,3.545357524,4.480256137,,
2.54740612,1,3.731056564,4.570971185,,
2.54740612,1,3.922091782,4.623265742,,
2.54740612,1,4.094983991,4.709711846,,
2.54740612,1,4.250800427,4.779082177,,
2.54740612,1,4.458911419,4.848452508,,
2.54740612,1,4.631803629,4.917822839,,
2.54740612,1,4.839914621,4.970117396,,
2.54740612,1,5.01280683,5.021344717,,
2.54740612,1,5.202774813,5.073639274,,
2.54740612,1,5.393810032,5.143009605,,
2.54740612,1,5.618996798,5.194236926,,
2.54740612,1,5.791889007,5.246531483,,
2.54740612,1,6,5.307363927,,
2.54740612,1,6.181430096,5.368196371,,
2.54740612,1,6.381003202,5.42796158,,
2.54740612,1,6.588046958,5.446104589,,
2.54740612,1,6.813233725,5.49733191,,
2.54740612,1,7.01280683,5.541088581,,
2.54740612,1,7.2113127,5.583778015,,
2.54740612,1,7.419423693,5.636072572,,
2.54740612,1,7.610458911,5.671291355,,
2.54740612,1,7.844183565,5.722518677,,
2.54740612,1,8.051227321,5.774813234,,
2.54740612,1,8.284951974,5.827107791,,
2.54740612,1,8.518676628,5.852721451,,
2.54740612,1,8.72678762,5.905016009,,
2.54740612,1,8.934898613,5.930629669,,
2.54740612,1,9.116328709,5.982924226,,
2.54740612,1,9.324439701,6.008537887,,
2.54740612,1,9.532550694,6.060832444,,
2.54740612,1,9.72678762,6.099252935,,
2.54740612,1,9.922091782,6.138740662,,
2.54740612,1,10.10352188,6.189967983,,
2.54740612,1,10.31163287,6.216648879,,
2.54740612,1,10.49306297,6.267876201,,
2.54740612,1,10.73959445,6.307363927,,
2.54740612,1,10.96051227,6.345784418,,
2.54740612,1,11.19423693,6.372465315,,
2.54740612,1,11.41515475,6.410885806,,
2.54740612,1,11.66168623,6.423692636,,
2.54740612,1,11.92209178,6.437566702,,
2.54740612,1,12.11632871,6.463180363,,
2.54740612,1,12.36286019,6.501600854,,
2.54740612,1,12.59765208,6.52828175,,
2.54740612,1,12.7620064,6.52828175,,
2.54740612,1,12.95197439,6.553895411,,
2.54740612,1,13.19423693,6.570971185,,
2.54740612,1,13.36819637,6.589114194,,
2.54740612,1,13.55816435,6.606189968,,
2.54740612,1,13.80042689,6.631803629,,
2.54740612,1,14.02561366,6.631803629,,
2.54740612,1,14.25080043,6.640341515,,
2.54740612,1,14.51013874,6.648879402,,
2.54740612,1,14.75346852,6.657417289,,
2.54740612,1,15.06510139,6.657417289,,
2.54740612,1,15.35005336,6.684098186,,
2.54740612,1,15.66168623,6.684098186,,
2.54740612,1,16,6.684098186,,
2.54740612,1,16.28495197,6.72678762,,
2.54740612,1,16.59765208,6.722518677,,
2.54740612,1,16.85699039,6.762006403,,
2.54740612,1,17.15581644,6.762006403,,
2.54740612,1,17.46744931,6.787620064,,
2.54740612,1,17.79188901,6.800426894,,
2.54740612,1,18.09071505,6.800426894,,
2.54740612,1,18.37673426,6.800426894,,
2.54740612,1,18.66168623,6.813233725,,
2.54740612,1,18.92209178,6.813233725,,
2.54740612,1,19.22091782,6.827107791,,
2.54740612,1,19.58377801,6.839914621,,
2.54740612,1,19.96478122,6.848452508,,
2.54740612,1,20.35005336,6.852721451,,
2.54740612,1,20.72678762,6.882604055,,
2.54740612,1,21.10779082,6.900747065,,
2.54740612,1,21.45464248,6.909284952,,
2.54740612,1,21.86979723,6.917822839,,
2.54740612,1,22.23372465,6.951974386,,
2.54740612,1,22.61472785,6.951974386,,
2.54740612,1,23.04695838,6.970117396,,
2.54740612,1,23.5058698,6.982924226,,
